BaciaCodigo,SubBaciaCodigo,RioCodigo,RioNome,EstadoCodigo,nmEstado,MunicipioCodigo,nmMunicipio,ResponsavelCodigo,ResponsavelSigla,ResponsavelUnidade,ResponsavelJurisdicao,OperadoraCodigo,OperadoraSigla,OperadoraUnidade,OperadoraSubUnidade,TipoEstacao,Codigo,Nome,CodigoAdicional,Latitude,Longitude,Altitude,AreaDrenagem,TipoEstacaoEscala,TipoEstacaoRegistradorNivel,TipoEstacaoDescLiquida,TipoEstacaoSedimentos,TipoEstacaoQualAgua,TipoEstacaoPluviometro,TipoEstacaoRegistradorChuva,TipoEstacaoTanqueEvapo,TipoEstacaoClimatologica,TipoEstacaoPiezometria,TipoEstacaoTelemetrica,PeriodoEscalaInicio,PeriodoEscalaFim,PeriodoRegistradorNivelInicio,PeriodoRegistradorNivelFim,PeriodoDescLiquidaInicio,PeriodoDescLiquidaFim,PeriodoSedimentosInicio,PeriodoSedimentosFim,PeriodoQualAguaInicio,PeriodoQualAguaFim,PeriodoPluviometroInicio,PeriodoPluviometroFim,PeriodoRegistradorChuvaInicio,PeriodoRegistradorChuvaFim,PeriodoTanqueEvapoInicio,PeriodoTanqueEvapoFim,PeriodoClimatologicaInicio,PeriodoClimatologicaFim,PeriodoPiezometriaInicio,PeriodoPiezometriaFim,PeriodoTelemetricaInicio,PeriodoTelemetricaFim,TipoRedeBasica,TipoRedeEnergetica,TipoRedeNavegacao,TipoRedeCursoDagua,TipoRedeEstrategica,TipoRedeCaptacao,TipoRedeSedimentos,TipoRedeQualAgua,TipoRedeClasseVazao,UltimaAtualizacao,Operando,Descricao,NumImagens,DataIns,DataAlt
8,82,,,22,PARANÁ,22096000,GUARATUBA,52,IAT-PR,,,52,IAT-PR,,,2,2548020,PEDRA BRANCA DO ARARAQUARA,,-25.9667,-48.9331,150,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1962-05-01 00:00:00,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2016-09-16 00:00:00,1,,0,,2016-09-16 00:00:00
8,82,,,22,PARANÁ,22096000,GUARATUBA,52,IAT-PR,,,52,IAT-PR,,,2,2548051,CUBATÃO,,-25.8167,-48.75,12,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1974-06-01 00:00:00,1997-06-01 00:00:00,,,,,,,,,,,0,0,0,0,0,7,0,0,0,2005-08-15 00:00:00,0,,0,,2010-04-16 00:00:00
8,82,,,22,PARANÁ,22256000,SÃO JOSÉ DOS PINHAI,52,IAT-PR,,,52,IAT-PR,,,2,2548052,ILHA DO RIO CLARO,,-25.8128,-48.9236,237,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1974-06-01 00:00:00,,,,,,,,,,,,0,0,0,0,0,7,0,0,0,2005-08-15 00:00:00,1,,0,2009-11-09 00:00:00,2010-04-16 00:00:00
8,82,,,22,PARANÁ,22096000,GUARATUBA,28,COPEL,,2,28,COPEL,,1,2,2548076,UHE GUARICANA RIO CUBATÃO,,-25.8181,-48.8072,10,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,1996-08-01 00:00:00,,,,,,,,,,2015-04-01 00:00:00,,0,1,0,0,0,6,0,0,0,2021-07-26 00:00:00,1,RES. ANA/ANEEL N. 0,0,,2021-07-26 00:00:00
8,82,,,22,PARANÁ,22256000,SÃO JOSÉ DOS PINHAI,28,COPEL,,,28,COPEL,,3,2,2548081,UHE CHAMINÉ BARRAMENTO RES. SALTO DO MEIO,,-25.8069,-48.9944,726,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,1997-06-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,1,0,0,0,6,0,0,0,2021-07-26 00:00:00,1,RES. ANA/ANEEL N. 0,0,,2021-07-26 00:00:00
8,82,,,22,PARANÁ,22256000,SÃO JOSÉ DOS PINHAI,28,COPEL,,,28,COPEL,,,2,2548085,BARRAGEM SÃO JOÃO,,-25.8053,-48.8653,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1997-04-01 00:00:00,2012-12-01 00:00:00,,,,,,,,,,,0,0,0,0,0,6,0,0,0,2018-12-19 00:00:00,0,,0,,2018-12-19 00:00:00
6,65,,,22,PARANÁ,22132000,LAPA,28,COPEL,,,28,COPEL,,,2,2549000,SÃO BENTO,,-25.9333,-49.7833,750,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1938-04-01 00:00:00,2012-12-01 00:00:00,,,,,,,,,,,0,0,0,0,0,6,0,0,0,2018-12-19 00:00:00,0,,0,,2018-12-19 00:00:00
6,65,,,22,PARANÁ,22213000,QUITANDINHA,1,ANA,27,1,52,IAT-PR,22,2,2,2549003,RIO DA VÁRZEA DOS LIMA,,-25.95,-49.3931,810,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1940-09-01 00:00:00,,1984-05-01 00:00:00,2000-12-01 00:00:00,,,,,,,,,1,0,0,0,0,7,0,0,0,2009-11-09 00:00:00,1,,0,,2009-11-09 00:00:00
8,82,,,22,PARANÁ,22277000,TIJUCAS DO SUL,28,COPEL,,,28,COPEL,,,2,2549008,VOSSOROCA,,-25.8167,-49.0833,805,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1948-10-01 00:00:00,2017-01-01 00:00:00,,,,,,,,,,,0,0,0,0,0,6,0,0,0,2018-12-19 00:00:00,0,,0,,2018-12-19 00:00:00
6,65,,,22,PARANÁ,22041000,CAMPO DO TENENTE,52,IAT-PR,,,52,IAT-PR,,,2,2549023,CAMPO DO TENENTE,,-25.9833,-49.6833,780,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1975-02-01 00:00:00,1993-10-01 00:00:00,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2005-05-25 00:00:00,0,,0,,2010-04-28 00:00:00
6,65,,,22,PARANÁ,22277000,TIJUCAS DO SUL,52,IAT-PR,,,52,IAT-PR,,,2,2549027,SALTO BARAÇA,,-25.9167,-49.2667,920,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1957-03-01 00:00:00,1981-09-01 00:00:00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2006-06-12 00:00:00,0,,0,,2010-04-28 00:00:00
6,65,,,22,PARANÁ,22277000,TIJUCAS DO SUL,52,IAT-PR,,,52,IAT-PR,,,2,2549038,RIBEIRÃO DO MEL,,-25.8833,-49.1,899,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1974-06-01 00:00:00,1993-10-01 00:00:00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2005-05-25 00:00:00,0,,0,,2010-04-28 00:00:00
6,65,,,22,PARANÁ,22213000,QUITANDINHA,52,IAT-PR,,,52,IAT-PR,,,2,2549057,PANGARÉ,,-25.9333,-49.4833,820,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1975-02-01 00:00:00,1993-10-01 00:00:00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2005-08-16 00:00:00,0,,0,,2010-04-28 00:00:00
6,65,,,22,PARANÁ,22213000,QUITANDINHA,1,ANA,27,1,52,IAT-PR,22,2,2,2549061,QUITANDINHA,ANA,-25.855,-49.5258,820,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,1975-02-01 00:00:00,,,,,,,,,,2013-11-01 00:00:00,,1,0,0,0,0,7,0,0,0,2018-08-16 00:00:00,1,TELEMÉTRICA - VAISA,0,,2018-08-16 00:00:00
8,82,,,22,PARANÁ,22277000,TIJUCAS DO SUL,2,DNOS,,,2,DNOS,,,2,2549067,VOSSOROCA,,-25.8333,-49.0833,625,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1957-03-01 00:00:00,1963-05-01 00:00:00,,,,,,,,,,,0,0,0,9,0,7,0,0,0,2005-06-06 00:00:00,0,,0,,
6,65,,,22,PARANÁ,22041000,CAMPO DO TENENTE,1,ANA,27,1,52,IAT-PR,22,2,2,2549076,CAMPO DO TENENTE,,-25.9833,-49.6833,780,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1984-05-01 00:00:00,,,,1984-05-01 00:00:00,2002-08-01 00:00:00,,,,,,,1,0,0,0,0,7,0,0,0,2013-06-25 00:00:00,1,,0,,2013-06-25 00:00:00
8,82,,,22,PARANÁ,22277000,TIJUCAS DO SUL,28,COPEL,,,28,COPEL,,3,2,2549102,UHE CHAMINÉ BARRAMENTO RES. VOSSOROCA,,-25.8217,-49.0656,817,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,1997-05-01 00:00:00,,,,,,,,,,1997-05-01 00:00:00,,0,1,0,0,0,6,0,0,0,2021-07-26 00:00:00,1,RES. ANA/ANEEL N. 0,0,,2021-07-26 00:00:00
6,65,,,22,PARANÁ,22132000,LAPA,28,COPEL,,,28,COPEL,,1,2,2549105,CGH CAVERNOSO SÃO BENTO,COPEL,-25.9439,-49.7961,805,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,1980-11-01 00:00:00,,,,,,,,,,1997-09-01 00:00:00,,0,1,0,0,0,6,0,0,0,2023-04-26 00:00:00,1,RES. ANA/ANEEL N. 0,0,,2023-04-26 00:00:00
6,65,,,22,PARANÁ,22041000,CAMPO DO TENENTE,451,CEMADEN,21,1,451,CEMADEN,21,,2,2549149,CAMPO DO TENENTE_Centro,410410501,-25.9797,-49.684,802,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,2015-10-29 00:00:00
6,65,,,22,PARANÁ,22257000,SÃO MATEUS DO SUL,28,COPEL,,,52,IAT-PR,,,2,2550001,SÃO MATEUS DO SUL,COPEL,-25.8756,-50.3894,760,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1938-02-01 00:00:00,2016-12-01 00:00:00,,,,,,,,,,,0,0,0,0,0,7,0,0,0,2018-12-19 00:00:00,0,,0,,2018-12-19 00:00:00
6,65,,,22,PARANÁ,22139000,MALLET,1,ANA,27,1,52,IAT-PR,22,3,2,2550005,RIO CLARO DO SUL (EUFROZINA),,-25.9522,-50.6792,750,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1948-05-01 00:00:00,,,,,,,,,,,,1,0,0,0,0,7,0,0,0,2009-06-04 00:00:00,1,,0,,2010-04-28 00:00:00
6,65,,,22,PARANÁ,22257000,SÃO MATEUS DO SUL,5,INMET,,,5,INMET,,,2,2550009,SÃO MATEUS DO SUL,83025,-25.8833,-50.3833,809,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1960-08-01 00:00:00,1972-12-01 00:00:00,1960-08-01 00:00:00,1972-12-01 00:00:00,1960-08-01 00:00:00,1972-12-01 00:00:00,1960-08-01 00:00:00,1972-12-01 00:00:00,,,,,0,0,0,9,0,7,0,0,0,2005-05-30 00:00:00,0,,0,,2010-04-28 00:00:00
6,65,,,22,PARANÁ,22013000,ANTÔNIO OLINTO,52,IAT-PR,,,52,IAT-PR,,,2,2550010,ANTÔNIO OLINTO,,-25.9833,-50.2,800,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1975-02-01 00:00:00,1993-10-01 00:00:00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2005-05-30 00:00:00,0,,0,,2010-04-28 00:00:00
6,65,,,22,PARANÁ,22257000,SÃO MATEUS DO SUL,52,IAT-PR,,,52,IAT-PR,,,2,2550017,PONTILHÃO FERRARIA,COPEL,-25.95,-50.5667,770,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1974-02-01 00:00:00,,,,,,,,,,,,0,1,0,0,0,6,0,0,0,2018-12-18 00:00:00,1,,0,,2018-12-18 00:00:00
6,65,,,22,PARANÁ,22013000,ANTÔNIO OLINTO,52,IAT-PR,,,52,IAT-PR,,,2,2550020,BARRA DOS MELOS,,-25.95,-50.0,800,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1975-02-01 00:00:00,,,,,,,,,,,,0,0,0,9,0,7,0,0,0,2005-05-30 00:00:00,1,,0,,2010-04-28 00:00:00
6,65,,,22,PARANÁ,22257000,SÃO MATEUS DO SUL,52,IAT-PR,,,52,IAT-PR,,,2,2550022,FARTURA,,-25.95,-50.5,800,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1975-02-01 00:00:00,1993-10-01 00:00:00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2005-05-30 00:00:00,0,,0,,2010-04-28 00:00:00
6,65,,,22,PARANÁ,22132000,LAPA,52,IAT-PR,,,52,IAT-PR,,,2,2550032,ÁGUA AZUL,,-25.8203,-50.1333,797,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1975-09-01 00:00:00,,,,,,,,,,,,0,0,0,0,0,7,0,0,0,2005-08-17 00:00:00,1,,0,2009-11-09 00:00:00,2010-04-28 00:00:00
6,65,,,22,PARANÁ,22257000,SÃO MATEUS DO SUL,28,COPEL,,,28,COPEL,,,2,2550065,PONTILHÃO DO RIO POTINGA,COPEL,-25.9111,-50.5256,750,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1983-06-01 00:00:00,1992-06-01 00:00:00,,,,,,,,,,,0,0,1,0,0,6,0,0,0,2018-12-19 00:00:00,0,,0,,2018-12-19 00:00:00
6,65,,,22,PARANÁ,22257000,SÃO MATEUS DO SUL,28,COPEL,,,28,COPEL,,,2,2550068,SÃO MATEUS DO SUL - SE,,-25.8708,-50.3867,810,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1991-05-01 00:00:00,2001-04-01 00:00:00,,,,,,,,,,,0,0,0,0,0,6,0,0,0,2018-12-19 00:00:00,0,,0,,2018-12-19 00:00:00
6,65,,,22,PARANÁ,22257000,SÃO MATEUS DO SUL,28,COPEL,,,28,COPEL,,,2,2550069,UHE GOV. NEY AMINTHAS SÃO MATEUS DO SUL,,-25.8756,-50.3894,760,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,1938-02-01 00:00:00,,,,,,,,,,1997-06-01 00:00:00,,0,1,0,0,0,6,0,0,0,2015-05-13 00:00:00,1,RES. ANA/ANEEL N. 0,0,,2015-05-13 00:00:00
6,65,,,22,PARANÁ,22257000,SÃO MATEUS DO SUL,28,COPEL,,,28,COPEL,,,2,2550070,PONTILHÃO,,-25.9111,-50.5256,,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1997-05-01 00:00:00,,,,,,,,,,,,0,1,0,0,0,6,0,0,0,2014-09-01 00:00:00,1,,0,,2014-09-01 00:00:00
6,65,,,22,PARANÁ,22013000,ANTÔNIO OLINTO,414,RIGESA,,,414,RIGESA,,,2,2550073,FAZENDA MELLO,,-25.9867,-50.0928,840,,0,0,0,0,0,1,1,0,0,0,1,,,,,,,,,,,2008-12-01 00:00:00,,2008-12-01 00:00:00,,,,,,,,2008-12-01 00:00:00,,0,0,0,0,0,7,0,0,0,2008-12-17 00:00:00,1,TELEMÉTRICA,0,,2010-04-28 00:00:00
8,83,,,23,SANTA CATARINA,23058000,GASPAR,1,ANA,27,1,1,ANA,,,2,2648000,GASPAR,,-26.9167,-48.95,11,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1935-01-01 00:00:00,1967-01-01 00:00:00,,,,,,,,,,,0,0,0,2,0,7,0,0,0,2005-08-05 00:00:00,0,,0,,2010-04-28 00:00:00
8,83,,,23,SANTA CATARINA,23070000,ILHOTA,1,ANA,27,1,94,EPAGRI-SC,23,,2,2648001,ILHOTA-JUSANTE,,-26.9217,-48.8392,10,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1927-09-01 00:00:00,2015-06-01 00:00:00,,,,,,,,,,,1,0,0,0,1,0,0,0,0,2018-10-01 00:00:00,0,,0,,2018-10-01 00:00:00
8,83,,,23,SANTA CATARINA,23098000,LUIZ ALVES,1,ANA,27,1,94,EPAGRI-SC,23,4,2,2648002,LUIZ ALVES,ANA,-26.7242,-48.9317,90,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,1941-01-01 00:00:00,,,,,,,,,,2013-08-01 00:00:00,,1,0,0,0,0,7,0,0,0,2023-06-20 00:00:00,1,,0,,2023-06-20 00:00:00
8,82,,,23,SANTA CATARINA,23089000,JOINVILLE,2,DNOS,,,2,DNOS,,,2,2648003,POSTO ESTRADA BLUMENAU KM 18,,-26.3667,-48.9833,11,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1952-05-01 00:00:00,1989-12-01 00:00:00,,,,,,,,,,,0,0,0,0,0,7,0,0,0,2016-10-05 00:00:00,0,,0,,2016-10-05 00:00:00
8,82,,,23,SANTA CATARINA,23064000,GUARAMIRIM,2,DNOS,,,2,DNOS,,,2,2648004,GUARAMIRIM,,-26.4667,-48.95,20,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1952-10-01 00:00:00,1968-12-01 00:00:00,,,,,,,,,,,0,0,0,9,0,7,0,0,0,2005-06-06 00:00:00,0,,0,,
8,82,,,23,SANTA CATARINA,23089000,JOINVILLE,2,DNOS,,,2,DNOS,,,2,2648005,JOINVILLE,,-26.3,-48.85,7,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1952-05-01 00:00:00,1989-12-01 00:00:00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2005-06-06 00:00:00,0,,0,,
8,82,,,23,SANTA CATARINA,23013000,ARAQUARI,2,DNOS,,,2,DNOS,,,2,2648006,ITAPOÇU,,-26.5667,-48.7167,7,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1952-05-01 00:00:00,1968-12-01 00:00:00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2005-08-05 00:00:00,0,,0,,
8,82,,,23,SANTA CATARINA,23013000,ARAQUARI,2,DNOS,,,2,DNOS,,,2,2648007,GUAMIRANGA,,-26.5,-48.8833,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1952-06-01 00:00:00,1973-06-01 00:00:00,,,,,,,,,,,0,0,0,9,0,7,0,0,0,2005-06-06 00:00:00,0,,0,,
8,82,,,23,SANTA CATARINA,23013000,ARAQUARI,2,DNOS,,,2,DNOS,,,2,2648009,JACU,,-26.4667,-48.7667,11,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1952-07-01 00:00:00,1968-10-01 00:00:00,,,,,,,,,,,0,0,0,9,0,7,0,10,1,2005-06-06 00:00:00,0,,0,,
8,82,,,23,SANTA CATARINA,23089000,JOINVILLE,1,ANA,27,1,94,EPAGRI-SC,23,4,2,2648014,JOINVILLE (RVPSC),ANA,-26.3217,-48.8464,6,,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,1938-05-01 00:00:00,,1985-08-01 00:00:00,,,,,,,,,,1,0,0,0,0,7,0,0,0,2023-06-20 00:00:00,1,AUTOMÁTICA AGSOLVE,0,,2023-06-20 00:00:00
8,82,,,23,SANTA CATARINA,23089000,JOINVILLE,49,CEESC,,,49,CEESC,,,2,2648015,QUIRIRI,,-26.1667,-48.9167,70,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1966-05-01 00:00:00,1972-11-01 00:00:00,,,,,,,,,,,0,0,0,9,0,6,0,0,0,2005-06-06 00:00:00,0,,0,,
8,82,,,23,SANTA CATARINA,23013000,ARAQUARI,1,ANA,27,1,94,EPAGRI-SC,23,4,2,2648020,ITAPOCU,,-26.5617,-48.7192,3,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1976-03-01 00:00:00,,,,,,,,,,,,1,0,0,0,0,7,0,0,0,2023-06-20 00:00:00,1,,0,,2023-06-20 00:00:00
8,82,,,23,SANTA CATARINA,23089000,JOINVILLE,2,DNOS,,,2,DNOS,,,2,2648021,ÁGUA AZUL,,-26.25,-48.9667,200,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1952-10-01 00:00:00,1968-12-01 00:00:00,,,,,,,,,,,0,0,0,9,0,7,0,0,0,2005-06-06 00:00:00,0,,0,,
8,83,,,23,SANTA CATARINA,23081000,ITAJAÍ,94,EPAGRI-SC,,,94,EPAGRI-SC,,,2,2648024,ITAJAÍ,183,-26.9503,-48.7614,5,,0,0,0,0,0,1,1,1,1,0,0,,,,,,,,,,,1980-08-01 00:00:00,,1980-08-01 00:00:00,,1980-08-01 00:00:00,,1980-08-01 00:00:00,,,,,,0,0,0,0,0,7,0,0,0,2010-05-11 00:00:00,1,,0,,2010-05-11 00:00:00
8,82,,,23,SANTA CATARINA,23057000,GARUVA,1,ANA,27,1,94,EPAGRI-SC,23,4,2,2648027,GARUVA,,-26.0356,-48.85,80,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1976-07-01 00:00:00,,,,,,,,,,,,1,0,0,0,0,7,0,0,0,2023-06-20 00:00:00,1,,0,,2023-06-20 00:00:00
8,82,,,23,SANTA CATARINA,23089000,JOINVILLE,1,ANA,27,1,94,EPAGRI-SC,23,4,2,2648028,PONTE SC-301,,-26.4483,-48.8303,8,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1977-05-01 00:00:00,,,,,,,,,,,,1,0,0,0,0,7,0,0,0,2023-06-21 00:00:00,1,,0,,2023-06-21 00:00:00
8,82,,,23,SANTA CATARINA,23064000,GUARAMIRIM,2,DNOS,,,2,DNOS,,,2,2648029,GUARAMIRIM (EMBRASCA),,-26.5,-48.9833,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1977-10-01 00:00:00,1978-08-01 00:00:00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2005-06-06 00:00:00,0,,0,,
8,82,,,23,SANTA CATARINA,23161400,SÃO JOÃO DO ITAPERI,2,DNOS,,,2,DNOS,,,2,2648030,PORTO LIMOEIRO (EMBRASCA),,-26.5833,-48.75,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1977-05-01 00:00:00,1978-09-01 00:00:00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2017-07-18 00:00:00,0,,0,,2017-07-18 00:00:00
8,82,,,23,SANTA CATARINA,23104000,MASSARANDUBA,2,DNOS,,,2,DNOS,,,2,2648031,GUAMIRANGA (EMBRASCA),,-26.5833,-48.9167,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1977-05-01 00:00:00,1978-09-01 00:00:00,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2005-03-23 00:00:00,0,,0,,
8,82,,,23,SANTA CATARINA,23089000,JOINVILLE,1,ANA,27,1,94,EPAGRI-SC,23,4,2,2648033,PIRABEIRABA,,-26.18,-48.9394,,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1987-05-01 00:00:00,,,,,,,,,,,,1,0,0,0,0,7,0,0,0,2023-06-21 00:00:00,1,,0,,2023-06-21 00:00:00
8,82,,,23,SANTA CATARINA,23089000,JOINVILLE,1,ANA,27,1,94,EPAGRI-SC,23,4,2,2648034,ESTRADA DOS MORROS,,-26.2489,-48.9775,,,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,1987-02-01 00:00:00,,,,,,,,,,,,1,0,0,0,0,7,0,0,0,2023-06-21 00:00:00,1,,0,,2023-06-21 00:00:00
8,82,,,23,SANTA CATARINA,23089000,JOINVILLE,94,EPAGRI-SC,,,94,EPAGRI-SC,,,2,2648035,JOINVILLE - FUND.,531,-26.25,-48.85,30,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1988-04-01 00:00:00,1991-12-01 00:00:00,1988-04-01 00:00:00,1991-12-01 00:00:00,1988-04-01 00:00:00,1991-12-01 00:00:00,1988-04-01 00:00:00,1991-12-01 00:00:00,,,,,0,0,0,0,0,3,0,0,0,2010-05-11 00:00:00,0,,0,,2010-05-11 00:00:00
8,82,,,23,SANTA CATARINA,23089000,JOINVILLE,94,EPAGRI-SC,,,94,EPAGRI-SC,,,2,2648036,JOINVILLE - UNIVILLE,663,-26.2522,-48.8561,20,,0,0,0,0,0,1,1,1,1,0,0,,,,,,,,,,,1988-04-01 00:00:00,,1988-04-01 00:00:00,,1988-04-01 00:00:00,,1988-04-01 00:00:00,,,,,,0,0,0,0,0,7,0,0,0,2010-05-11 00:00:00,1,,0,,2010-05-11 00:00:00
8,82,,,23,SANTA CATARINA,23021000,BARRA VELHA,117,CASAN,,,94,EPAGRI-SC,,,2,2648037,ETA CASAN - BARRA VELHA,CASAN,-26.6194,-48.7219,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2004-01-01 00:00:00,2006-01-01 00:00:00,,,,,,,,,,,0,0,0,0,0,4,0,0,0,2016-02-16 00:00:00,0,,0,,2016-08-16 00:00:00
8,83,,,23,SANTA CATARINA,23058000,GASPAR,1,ANA,27,1,94,EPAGRI-SC,23,3,2,2648038,GASPAR (MONTANTE ETA),,-26.9264,-48.9642,12,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2006-08-01 00:00:00,2021-12-01 00:00:00,,,,,,,,,,,1,0,0,0,0,7,0,0,0,2023-05-16 00:00:00,0,,0,,2023-05-16 00:00:00
8,82,,,23,SANTA CATARINA,23013000,ARAQUARI,451,CEMADEN,21,1,451,CEMADEN,21,,2,2648039,ARAQUARI_Rainha,420130701,-26.5164,-48.7133,29,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,2015-10-29 00:00:00
8,82,,,23,SANTA CATARINA,23013000,ARAQUARI,451,CEMADEN,21,1,451,CEMADEN,21,,2,2648040,ARAQUARI_Porto Grande,420130702,-26.4157,-48.7548,11,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,2015-10-29 00:00:00
8,82,,,23,SANTA CATARINA,23013000,ARAQUARI,451,CEMADEN,21,1,451,CEMADEN,21,,2,2648041,ARAQUARI_Itinga,420130703,-26.3992,-48.7984,22,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,2015-10-29 00:00:00
8,82,,,23,SANTA CATARINA,23013000,ARAQUARI,451,CEMADEN,21,1,451,CEMADEN,21,,2,2648042,ARAQUARI_Centro,420130704,-26.3718,-48.7228,12,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,2015-10-29 00:00:00
8,82,,,23,SANTA CATARINA,23057000,GARUVA,451,CEMADEN,21,1,451,CEMADEN,21,,2,2648046,GARUVA_Centro,420580301,-26.0324,-48.8502,22,,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,2014-01-01 00:00:00,,,,,,,,,,2014-01-01 00:00:00,,0,0,0,0,0,7,0,0,0,,1,TELEMÉTRICA,0,2015-10-28 00:00:00,2015-10-29 00:00:00
