DatesR,PotEvap,Precip,Prod,Pn,Ps,AE,Perc,PR,Q9,Q1,Rout,Exch,AExch1,AExch2,AExch,QR,QD,Qsim
2006-03-13,1.1,4.8,196.483849231584,3.7,1.54380133473182,1.1,0.657833814987603,2.81403248025578,2.40646058838266,0.16514088174682,50.775633726722,0.135776290703897,0.135776290703897,0.135776290703897,0.271552581407794,1.49643748088521,0.300917172450717,1.79735465333592
2006-03-14,1.2,0.1,194.816057727781,0,0,1.13758422210972,0.630207281692887,0.630207281692887,2.36864042721787,0.25397888509203,51.6514665686511,0.146035395192018,0.146035395192018,0.146035395192018,0.292070790384036,1.63884298048073,0.400014280284048,2.03885726076477
2006-03-15,1.3,1.7,194.363560767399,0.4,0.170378578106276,1.3,0.622875538488117,0.852496960381841,1.02890270938622,0.204595003047448,51.2613754453028,0.155043547464276,0.155043547464276,0.155043547464276,0.310087094928553,1.57403738019884,0.359638550511724,1.93367593071056
2006-03-16,1.2,0.1,192.733336797938,0,0,1.13319470380972,0.5970292656519,0.5970292656519,0.691387894106245,0.106478367560979,50.6299345864206,0.150983778222989,0.150983778222989,0.150983778222989,0.301967556445977,1.47381253121139,0.257462145783968,1.73127467699536
2006-03-17,1,0,191.223270780782,0,0,0.936199810393323,0.573866206761981,0.573866206761981,0.585244239754643,0.0731795007405698,49.9829062243668,0.144573993823918,0.144573993823918,0.144573993823918,0.289147987647837,1.3768465956324,0.217753494564488,1.59460009019689
2006-03-18,1.1,0,189.646393949544,0,0,1.02641979058637,0.550457040652162,0.550457040652162,0.518182910613685,0.0626915564790797,49.3517315262399,0.138210061920839,0.138210061920839,0.138210061920839,0.276420123841678,1.2875676706614,0.200901618399919,1.48846928906132
2006-03-19,1.3,0.4,188.278528054715,0,0,1.23708624083959,0.53077965398979,0.53077965398979,0.497626160150589,0.0569236104308815,48.7716404150734,0.13219735864421,0.13219735864421,0.13219735864421,0.26439471728842,1.20991462996132,0.189120969075092,1.39903559903641
2006-03-20,1.4,0.4,186.840656835552,0,0,1.32716101014558,0.510710209016764,0.510710209016764,0.479126006864884,0.0545465557160617,48.2358414589081,0.126838228436258,0.126838228436258,0.126838228436258,0.253676456872517,1.14176319146638,0.18138478415232,1.3231479756187
2006-03-21,1.3,8.1,189.444541046482,6.8,3.1514011092631,1.3,0.547516898333331,4.19611578907023,0.920451243244095,0.0780192066016811,48.1474778056166,0.122027834166149,0.122027834166149,0.122027834166149,0.244055668332297,1.13084273070176,0.20004704076783,1.33088977146959
2006-03-22,1.3,0,187.713635517345,0,0,1.20808488226943,0.522820646867393,0.522820646867393,2.58849423990068,0.169688363443966,49.5431182263506,0.121247220699637,0.121247220699637,0.121247220699637,0.242494441399274,1.31410103986635,0.290935584143603,1.60503662400995
2006-03-23,1.6,0,185.737296046669,0,0,1.4806113672085,0.495728103467715,0.495728103467715,1.1974615913188,0.21536615585002,49.5583478849016,0.13400039469427,0.13400039469427,0.13400039469427,0.26800078938854,1.31623232746203,0.34936655054429,1.66559887800632
2006-03-24,1.9,0,183.521015105948,0,0,1.74957774731469,0.466703193406217,0.466703193406217,0.447943737366239,0.108906230553514,48.9120954782217,0.134144622110507,0.134144622110507,0.134144622110507,0.268289244221014,1.22834076615671,0.24305085266402,1.47139161882073
